Date,y
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",406
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",448.025
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",348
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",448.025
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",572
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",572
"Apr 17, 2024",341.25
"Apr 17, 2024",199
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",94
"Apr 17, 2024",484
"Apr 17, 2024",94
"Apr 17, 2024",441
"Apr 17, 2024",441
"Apr 17, 2024",172
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",397
"Apr 17, 2024",572
"Apr 17, 2024",120
"Apr 17, 2024",572
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",441
"Apr 17, 2024",441
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",341.25
"Apr 17, 2024",231
"Apr 17, 2024",472
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",24
"Apr 17, 2024",392
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",448.025
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",572
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",110
"Apr 17, 2024",441
"Apr 17, 2024",448.025
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",397
"Apr 17, 2024",572
"Apr 17, 2024",160
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",172
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",160
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",175
"Apr 17, 2024",484
"Apr 17, 2024",572
"Apr 17, 2024",120
"Apr 17, 2024",406
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",24
"Apr 17, 2024",572
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",348
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",110
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",212
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",201
"Apr 17, 2024",484
"Apr 17, 2024",448.025
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",484
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",397
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 17, 2024",441
"Apr 17, 2024",448.025
"Apr 17, 2024",484
"Apr 17, 2024",572
"Apr 17, 2024",441
"Apr 17, 2024",441
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",120
"Apr 17, 2024",341.25
"Apr 17, 2024",120
"Apr 17, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",397
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",397
"Apr 18, 2024",303
"Apr 18, 2024",303
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",397
"Apr 18, 2024",120
"Apr 18, 2024",472
"Apr 18, 2024",484
"Apr 18, 2024",94
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",341.25
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",110
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",441
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",60
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",392
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",303
"Apr 18, 2024",60
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",572
"Apr 18, 2024",441
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",472
"Apr 18, 2024",484
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",572
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",303
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",441
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",448.025
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",448.025
"Apr 18, 2024",120
"Apr 18, 2024",348
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",110
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",441
"Apr 18, 2024",303
"Apr 18, 2024",441
"Apr 18, 2024",441
"Apr 18, 2024",303
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",397
"Apr 18, 2024",348
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",341.25
"Apr 18, 2024",484
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",397
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",303
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",24
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",572
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",74
"Apr 18, 2024",397
"Apr 18, 2024",484
"Apr 18, 2024",441
"Apr 18, 2024",484
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",441
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",120
"Apr 18, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",172
"Apr 19, 2024",572
"Apr 19, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",110
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",484
"Apr 19, 2024",441
"Apr 19, 2024",348
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",448.025
"Apr 19, 2024",397
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",348
"Apr 19, 2024",484
"Apr 19, 2024",572
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",220.125
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",171.333
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",397
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",441
"Apr 19, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",201
"Apr 19, 2024",441
"Apr 19, 2024",390.821
"Apr 19, 2024",175
"Apr 19, 2024",484
"Apr 19, 2024",212
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",94
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",397
"Apr 19, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",172
"Apr 19, 2024",120
"Apr 19, 2024",175
"Apr 19, 2024",94
"Apr 19, 2024",349
"Apr 19, 2024",448.025
"Apr 19, 2024",472
"Apr 19, 2024",110
"Apr 19, 2024",434
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",348
"Apr 19, 2024",484
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",120
"Apr 19, 2024",441
"Apr 19, 2024",484
"Apr 19, 2024",572
"Apr 19, 2024",441
"Apr 19, 2024",120
"Apr 19, 2024",484
"Apr 19, 2024",484
"Apr 19, 2024",522
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",448.025
"Apr 20, 2024",484
"Apr 20, 2024",434
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",572
"Apr 20, 2024",441
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",572
"Apr 20, 2024",448.025
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",571.715
"Apr 20, 2024",628.476
"Apr 20, 2024",120
"Apr 20, 2024",341.25
"Apr 20, 2024",199
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",94
"Apr 20, 2024",255.24
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",349
"Apr 20, 2024",484
"Apr 20, 2024",172
"Apr 20, 2024",349
"Apr 20, 2024",448.025
"Apr 20, 2024",390.821
"Apr 20, 2024",120
"Apr 20, 2024",24
"Apr 20, 2024",94
"Apr 20, 2024",348
"Apr 20, 2024",441
"Apr 20, 2024",448.025
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",348
"Apr 20, 2024",441
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",0
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",212
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",349
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",441
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",212
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",397
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",441
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",472
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",303
"Apr 20, 2024",120
"Apr 20, 2024",441
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",303
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",60
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",441
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",368
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",441
"Apr 20, 2024",120
"Apr 20, 2024",24
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",441
"Apr 20, 2024",368
"Apr 20, 2024",397
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",441
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",120
"Apr 20, 2024",484
"Apr 20, 2024",484
"Apr 20, 2024",441
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",120
"Apr 20, 2024",435
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",348
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",303
"Apr 21, 2024",484
"Apr 21, 2024",441
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",572
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",572
"Apr 21, 2024",472
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",441
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",303
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",172
"Apr 21, 2024",361.81
"Apr 21, 2024",441
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",572
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",311
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",397
"Apr 21, 2024",390.821
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",199
"Apr 21, 2024",120
"Apr 21, 2024",441
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",311
"Apr 21, 2024",341.25
"Apr 21, 2024",397
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",448.025
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",390.821
"Apr 21, 2024",94
"Apr 21, 2024",448.025
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",397
"Apr 21, 2024",303
"Apr 21, 2024",120
"Apr 21, 2024",448.025
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",94
"Apr 21, 2024",120
"Apr 21, 2024",572
"Apr 21, 2024",120
"Apr 21, 2024",303
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",303
"Apr 21, 2024",172
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",303
"Apr 21, 2024",120
"Apr 21, 2024",572
"Apr 21, 2024",484
"Apr 21, 2024",303
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",60
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",441
"Apr 21, 2024",441
"Apr 21, 2024",199
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",60
"Apr 21, 2024",303
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",341.25
"Apr 21, 2024",120
"Apr 21, 2024",397
"Apr 21, 2024",441
"Apr 21, 2024",484
"Apr 21, 2024",484
"Apr 21, 2024",572
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",175
"Apr 21, 2024",441
"Apr 21, 2024",120
"Apr 21, 2024",397
"Apr 21, 2024",448.025
"Apr 21, 2024",120
"Apr 21, 2024",60
"Apr 21, 2024",572
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",572
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",120
"Apr 21, 2024",120
"Apr 21, 2024",484
"Apr 21, 2024",484
